"x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "x11" "x12" "x13" "x14" "x15" "x16" "x17" "x18" "x19" "x20" "x21" "x22" "x23" "x24" "x25" "x26" "x27" "x28" "x29" "x30" "x31" "x32" "x33" "x34" "x35" "x36" "x37" "x38" "x39" "x40" "x41" "x42" "x43" "x44" "x45" "x46" "x47" "x48" "x49" "x50"
-5.86657143197954 0.711540030315518 -3.6132305348292 -5.93123311176896 -1.65063849650323 2.31005172245204 0.316435000859201 -5.4233730956912 -2.3483441118151 -2.21564801409841 -8.78049135673791 0.587094579823315 7.29951887391508 -0.912083662115037 -3.57277888804674 -2.32149345334619 -4.62286098394543 2.70243033766747 7.44865178596228 1.04720309376717 6.47312549408525 4.1502279881388 -8.09051943011582 -1.03889496065676 2.24568161647767 -9.2186482809484 -9.16693576145917 -8.08358246460557 5.21817775908858 0.546295875683427 -7.19261985272169 -5.15270685311407 -3.77704945858568 4.44110529031605 -3.30131919123232 -7.77793595567346 -8.24419317301363 3.37761115282774 -9.54814475029707 5.21911374758929 -8.85797747410834 9.06928865239024 -8.30137255601585 1.87494280282408 -3.23058161418885 -3.57008018530905 -3.16884815692902 1.99599195737392 -9.32187551166862 1.61897412035614
-6.12394113559276 2.9609177261591 -2.36854997929186 -4.00957937352359 0.0337080797180533 -1.96250910870731 -4.19901970773935 -3.37113977409899 7.68236577510834 8.77516536042094 6.48909220471978 2.83029034733772 -6.9608851801604 8.26973570976406 -7.68365752883255 -4.55698522273451 -8.44711391720921 -2.87109370809048 -4.55991749186069 -4.24139858689159 -2.20345943700522 6.3625329034403 4.90879495162517 6.06791752856225 -8.95604925230145 -4.14815230760723 -6.01260252296925 -6.66891183704138 -2.98455633223057 -8.20552253164351 3.82491789292544 -8.17554431036115 -8.86140526738018 9.77257947437465 3.41119520366192 4.51631733216345 -9.94896220974624 8.00227511208504 2.05795189365745 -3.74631020240486 -2.43250345345587 -3.79599305335432 -9.93998600635678 -6.95612352807075 -8.82155674509704 3.98096967022866 -2.83581063617021 -1.19122581090778 -2.23595161922276 7.02542524319142
0.0277495849877596 -3.42368908692151 8.06839737575501 7.01067920774221 1.16497532930225 -1.94658710621297 9.04127497226 2.23950570449233 -5.56410662829876 4.00778050068766 -1.80767023004591 5.39232970681041 -7.1945090405643 -9.2788046086207 -4.67562614008784 -5.3055546618998 -1.13735036924481 -1.53118039481342 -6.45275001879781 9.92372470442206 -7.36028989776969 4.17001750785857 8.52542749140412 9.20685767196119 -0.535241193138063 6.13754221238196 9.63359692599624 4.37209783121943 1.00311798974872 3.2994292723015 3.07924642693251 -9.01724726893008 -3.50104540586472 0.68959797732532 8.02025060169399 -0.653207884170115 -1.90044416114688 8.522899444215 4.18892804998904 -1.42030624207109 9.69030611217022 9.05053552240133 4.14319878909737 2.41593463346362 -3.7479183729738 -1.66798475198448 7.78269198257476 -9.77888927794993 4.24635326489806 1.55617087613791
7.36720725893974 8.95047893747687 -1.54512206558138 -3.87799953110516 1.34100118186325 -6.78682470228523 -6.76273020915687 8.24814019259065 7.69176583271474 -1.70999980065972 -8.35428569000214 9.26691587083042 2.31785005889833 1.98906769510359 2.16503705363721 -5.5099662579596 6.97037545032799 -7.70299157593399 7.642836519517 9.66625165659934 0.272716828621924 9.9724104302004 2.52678235992789 -7.83079078420997 -6.17606412619352 4.94058454409242 6.25603784341365 7.07864116411656 -9.32914789766073 -3.81129518151283 -6.96429256349802 -2.94108034111559 9.16258526500314 -2.46136553585529 3.11171312816441 6.33158056531101 8.44944995827973 -9.86089831218123 -6.65455212350935 3.978784927167 9.3339633801952 -6.62630890030414 4.23895875457674 -5.31276232097298 1.42354289535433 -4.6220441069454 9.9679121049121 0.744493813253939 4.3702162662521 -0.611223145388067
4.32896300684661 5.89986394159496 0.509973280131817 5.18504510633647 -1.86151001602411 -7.80917706899345 9.48608676437289 -7.52676327247173 5.15841960441321 -7.33720362652093 5.52763462532312 1.86349804978818 9.18135459069163 -4.56684030592442 6.83238058816642 -7.39210990723222 6.51098744943738 -2.67742268741131 -5.70125930011272 -7.25954589899629 -9.53681009355932 -7.66779687721282 6.35722788516432 4.88149116747081 2.49725656583905 -0.806925818324089 -2.17662704177201 -2.0962326368317 5.83020658697933 -8.64508647937328 -0.852701226249337 -3.98284289985895 -1.04845945723355 1.72819458413869 -2.76334510184824 3.64390697330236 -5.99217502400279 5.88529304135591 -5.26439145673066 8.33718204405159 -3.13811963424087 5.56524549145252 -2.68039676826447 -3.74006933998317 8.21482522878796 7.74482764769346 5.219073779881 -9.8683624016121 -7.62566660530865 -2.32109350617975
6.22603431344032 -0.024159261956811 -8.20252087898552 -1.86633918434381 1.36197143234313 -5.19088264554739 8.41733557637781 -2.49003792181611 5.92175183817744 -2.29735166300088 1.93091257940978 -0.997938099317253 9.34555981308222 -8.21591184474528 6.02327355649322 9.39282145816833 5.07393010891974 0.0873891590163112 9.86322968266904 7.00914308894426 -6.09986091963947 -7.55516743287444 6.02509319316596 -9.06567050609738 5.97948257345706 -7.79937303625047 -4.99930740334094 4.1684723412618 -7.07304088864475 9.7835764894262 0.937545788474381 6.06924891006202 -4.35328277293593 -4.93425355292857 4.94542312808335 8.34849736187607 -2.08312207367271 -5.6668421253562 -2.94377577956766 -2.25190055556595 4.70041530672461 -9.74320564884692 -4.52416628133506 -6.7956327740103 4.79268974624574 -0.330578098073602 -0.813841135241091 9.98031762894243 8.81184044294059 -4.27620850503445
-0.737068825401366 0.687398319132626 3.16359487362206 6.27666489221156 8.86096105445176 9.95244228281081 -1.70194630045444 -7.70804902538657 8.88942822348326 8.4336675144732 5.60093798208982 3.03513801656663 2.13285173289478 -5.62442814931273 -5.49704907462001 2.74711064994335 2.79436032753438 -7.44016310200095 -8.33293638192117 -4.57570425234735 -2.35098529141396 1.89058385323733 9.7124794498086 -4.9509807722643 -8.77613773103803 9.28167767357081 0.248413286171854 5.79489453695714 2.58400183636695 7.93033006135374 -1.20305621530861 -3.2089992146939 -3.21056962944567 2.49490725807846 -8.44526347704232 9.10853917710483 -3.36852185428143 -3.30549519509077 5.52405530121177 3.03930060006678 -7.55450326949358 -9.31473013944924 -4.15266769938171 0.480201616883278 8.43570097349584 0.109483082778752 8.93832736182958 7.06301268655807 8.65116470959038 -0.98619794473052
-8.26864046044648 -1.3814666075632 9.86540920101106 -1.09615442808717 1.89675710164011 9.64895776007324 -4.86495174933225 3.46061086282134 0.958800720982254 -7.61985027696937 1.10368733294308 -3.20053324569017 -3.30495559610426 0.0150819728150964 9.8673970066011 -8.4555745543912 4.48179850820452 -2.5555994361639 -0.285854805260897 0.41467763017863 -4.64065570384264 8.26452895998955 8.98654559161514 -8.88366894330829 5.47201050911099 -9.44622177630663 1.55199804343283 -7.21824611071497 -7.01041961554438 0.292231384664774 -3.374037691392 1.79235389921814 -5.82478323951364 7.81155183445662 4.4764292659238 -1.0629011830315 -3.65593793801963 5.15952602494508 -8.19529362022877 5.09187964722514 -2.7863123966381 9.70423442777246 -6.16284408606589 7.34930518083274 2.67471145838499 9.58329298067838 5.21001252811402 9.20534918084741 -2.98598058987409 6.51915371417999
3.87712886556983 4.17187191545963 1.30332872271538 0.6383664207533 -6.90690350253135 3.59162719454616 8.40718186926097 -4.31139922235161 3.6662919074297 -4.40709887072444 8.71950552333146 0.791653720661998 -4.57117219921201 2.02453384175897 -7.98463654238731 9.8680562293157 9.93471621535718 -6.55016022734344 -0.55081672500819 -6.08417964540422 -0.205396818928421 -9.13929090369493 -7.66146581619978 -7.62575214728713 -1.85596198309213 -0.393169824965298 2.75311356876045 -1.61128593608737 1.95952943526208 -0.764318713918328 9.2346041277051 7.53964882809669 -4.06244908459485 2.04933648929 -4.85420433804393 -0.418522777035832 5.3978114714846 -6.35215148329735 8.65344956982881 -2.02468479052186 2.18758938834071 -7.79854171909392 -3.82437089458108 -5.49684591591358 1.17768692784011 0.00928427092730999 7.40270488895476 7.9047402786091 -8.63186398521066 2.6873331097886
1.48415979929268 -5.92167802155018 0.192098608240485 -4.03012192808092 2.69166497047991 1.50083231274039 -5.37041290197521 -6.88698609359562 2.11015014909208 -3.02118648309261 -1.58887530211359 -8.81167342886329 -0.660187038592994 -8.44514220487326 -1.01147852372378 8.77799846231937 -8.27947668731213 -2.97211391851306 -6.05964966583997 0.00597035512328148 -0.749432505108416 7.05772263463587 -5.23677385412157 -1.02068982087076 8.5170163679868 8.76682865433395 6.16839609108865 5.74585139751434 -4.75022939033806 2.97432130202651 -8.82977562956512 7.33693343121558 4.93891251739115 8.98028068710119 9.10858494695276 -0.706411730498075 8.37025385349989 -2.69172457046807 0.525424163788557 5.96571116242558 1.06427231337875 -4.1859662393108 7.78080987744033 5.18636632245034 -8.11322425492108 -0.33386617898941 5.5508977919817 -8.46996015869081 -9.49183179065585 9.05832803342491
6.30457839462906 3.21580276358873 -5.31191418413073 4.60014056414366 8.99272821843624 1.6896890476346 7.77661222964525 -5.86491670459509 6.51827380992472 1.90735607873648 5.25657402351499 -4.40249937586486 8.66453138645738 9.90145324729383 -0.758971911855042 4.13998492993414 -6.67299017775804 -0.204929150640965 8.31974423024803 7.2404070943594 -4.76505866274238 -3.57492773327976 -7.14836447499692 -7.90979130193591 -6.22747012414038 -4.64533078949898 3.1734367646277 3.98449108470231 -7.50658688601106 1.08280789572746 -2.37581441644579 -0.112890568561852 8.54611754883081 3.07735504116863 3.21246666368097 -0.372554245404899 -8.29197905957699 1.23290570918471 -3.07053685188293 -6.32782362401485 0.0928380154073238 8.97816715762019 -8.50308476947248 2.23709402605891 6.16018985398114 8.2456782925874 6.74018069636077 1.34903074707836 -6.99098634533584 -2.29885107371956
4.86764470580965 -4.95645146351308 2.99379005562514 8.6554973013699 4.02447567787021 -6.69830419123173 5.10237638372928 7.4948649154976 -5.64202987123281 9.0659646736458 9.86321020871401 6.39148459769785 -9.55814741551876 -7.21709719393402 7.57251964882016 1.17429331410676 -1.20794646441936 2.7927111228928 2.18980461359024 -7.81066505704075 -8.89111374970526 -1.09654071275145 -4.71732562873513 1.25678935088217 4.8768823267892 1.9011322921142 6.65988581255078 1.7903839237988 2.16769040096551 5.96164788119495 2.08266040775925 -7.80469519086182 9.14854924194515 0.00921877566725016 -3.59441543929279 -4.22996131703258 -4.9846525862813 2.33735589310527 -4.64480701368302 -7.77643497567624 7.17123700771481 9.21746126841754 9.16342499665916 -9.93098889477551 1.92996977362782 7.78351712040603 -7.63681165408343 -6.06767820194364 3.03455183282495 7.92480237782001
5.15045939944685 -8.70449720881879 4.20462143607438 3.04985138587654 -4.50688313227147 -6.16197928320616 7.85116998944432 9.48955525178462 -0.974248801358044 8.1733247032389 -6.31103632505983 -4.42993535660207 -4.13100704085082 -8.65900033619255 -9.50951502658427 2.45904805604368 -1.48549218662083 -5.63302539288998 -5.91592838987708 -2.25360221695155 -5.6175721809268 4.21094401739538 -6.48908742703497 7.08143729716539 7.82673956360668 2.76473348028958 9.22861942555755 0.123729766346514 2.32093431055546 2.78167997021228 0.441226195544004 8.8070759922266 -1.89788553863764 -7.30952999554574 9.41707408521324 -1.59127157647163 -2.05479377880692 -3.20125088095665 5.92653696425259 1.03907596319914 9.07080353237689 -7.65290687792003 6.90313861239702 7.41796630900353 6.6499879444018 4.902761769481 -5.30831547919661 -1.70093906577677 0.30803844332695 -0.697489017620683
4.68118612188846 -7.4670103052631 8.82265271153301 -2.98448828980327 -7.44305266998708 3.51773702539504 -9.2430058773607 5.95815336797386 -9.46184200700372 -6.87758865300566 9.65917215216905 -8.51052265614271 8.8831554306671 4.26905820611864 5.34203435759991 -3.43843876384199 -6.05492161121219 -2.63752051629126 5.7641456509009 -4.9843135336414 -9.33189014904201 3.57378558721393 1.33752596564591 2.28250273037702 -2.3640148807317 7.20477869734168 -5.98302418831736 2.56411893758923 1.63940173573792 0.675004185177386 -1.09764237422496 5.06346368696541 2.14351626578718 -3.63482009153813 -7.38363419659436 -7.54056606907398 -1.10196081921458 -8.27062982134521 -5.92545357067138 1.31670407950878 -4.92967300117016 6.8767340388149 3.59564526472241 1.56278078909963 -7.30258034542203 -5.08003687020391 0.45057222712785 4.70010183751583 4.84239713288844 0.591836362145841
-6.69865409377962 -6.31652251351625 -1.70900621451437 -3.40464148204774 3.57396647334099 2.83243349287659 6.37120602186769 2.816799050197 8.09230152517557 0.175461652688682 -8.99354474619031 0.198747804388404 6.35996498633176 4.06192952301353 -3.97807113826275 5.76551527250558 7.50325889326632 1.32393259555101 -6.18747644126415 8.4047475270927 -8.14039782620966 1.81592829525471 -4.76615607738495 0.703191692009568 9.079270795919 8.54074347298592 -5.81229176837951 -1.9101277180016 -4.65499332174659 6.52100304141641 -9.4725357927382 4.92747266311198 0.736288954503834 -7.16009149327874 9.32870995253325 0.523498966358602 -9.48896143585443 -4.08574868924916 -4.85984238795936 -9.98166178818792 -4.58641938399523 8.32967090420425 2.53728409297764 -6.58178756944835 -1.27828752622008 -4.03346333187073 -9.20313496142626 6.27434766385704 -4.3448783736676 -3.55540401302278
-4.70505249220878 -5.93436314724386 1.74735758453608 1.01464899722487 -5.17640412319452 1.77420330233872 4.06590666621923 5.00623203348368 2.18188984785229 -0.209414837881923 0.743240346200764 8.51770722772926 -9.86083504278213 7.71601352375001 -5.99703966639936 -0.703885932452977 4.87506151665002 2.99725730437785 3.2271895930171 7.74830674752593 2.29065018706024 9.13235166110098 7.76300205849111 5.12312994338572 -0.87164742872119 6.02783117443323 -0.900305500254035 -8.34071475546807 -6.63365096319467 -3.29115536995232 9.58668691571802 1.19199131149799 6.12429138273001 7.49954697210342 8.51096871774644 2.50058152712882 -7.19545110594481 -1.15361363627017 -3.84633526206017 8.14119828399271 3.21257268078625 -9.18824741616845 -6.38850829098374 -0.0755961379036307 -7.33568564988673 -7.39399268757552 -8.07112793438137 9.57363659050316 -9.03166325297207 -1.07422607950866
-1.15729373879731 -0.915533471852541 -1.13274379633367 -7.82295662444085 8.07954556774348 -7.70823426544666 0.830745040439069 6.95456622634083 2.28579292073846 0.166841191239655 4.10359140019864 -1.68265494983643 -8.60254424158484 3.47311443183571 -8.95098074804991 -5.78131658025086 0.490119243040681 7.0261260913685 -6.08457465656102 -0.67220957018435 -6.95935263764113 -2.4367943033576 -5.93293900601566 -0.298773110844195 -8.2552211266011 -6.14173046778888 -5.14715030789375 4.93385951034725 -2.21725329291075 -3.10532329138368 3.45568409189582 -8.04512601345778 -9.99545719474554 -9.08994500990957 -3.24893315322697 -8.95678150467575 1.64629636332393 2.56969541776925 5.76697146054357 -7.65667241998017 8.52700442541391 -1.51241356972605 -7.2188812494278 -6.30312693770975 8.21550145745277 9.20503261499107 -3.33670622203499 -0.749846999533474 1.4897812018171 2.643301053904
-0.455789198167622 -4.19575873762369 0.577417248860002 3.76711408142 9.74580316338688 -4.31169471237808 9.3440947541967 -9.08735553734004 3.66110967472196 -7.70261672325432 -5.75641977135092 3.28214465174824 -0.82628611009568 -7.11011279840022 2.41036035120487 7.9486921755597 -0.157816568389535 3.73443666379899 -7.70226201042533 -5.63367740716785 -9.70570920035243 3.7232110183686 3.77937443554401 7.00397151522338 1.27508658450097 -2.53558020107448 8.89051118399948 -9.55849701538682 -4.73334837239236 6.3841198803857 -6.39909698162228 -8.8091388810426 7.96728409361094 -1.48917098995298 -1.17559716105461 0.925926165655255 0.916127092204988 -9.91779221687466 0.779664255678654 -2.79585796874017 -5.26286877691746 -7.4593800585717 -2.65003270935267 -5.4590561427176 -6.06462857685983 -5.59510815422982 -5.29666641261429 -0.683228140696883 -9.94598054792732 4.43535671569407
8.28787637874484 -3.53634456172585 -3.7991872895509 8.37459125556052 -4.47729544714093 -8.31259795464575 -9.81750034261495 9.4785541575402 0.275712562724948 -2.48879177961498 -3.14026871696115 -1.92337334621698 1.79038136266172 -4.59384056273848 -4.77581286337227 -1.19490398559719 0.54021108429879 -8.7353118089959 5.8858846873045 5.51618837751448 -5.26353788096458 -7.66045019030571 -0.401517935097218 -2.9615133581683 3.29600135330111 0.0696760136634111 9.75067546591163 -4.6813311195001 -2.51363673713058 -1.73764310777187 2.65837475191802 -9.31651453953236 7.27786997333169 -5.09469952434301 -5.13302955776453 -1.90526627004147 -2.89326117374003 -7.57926158607006 8.24560461100191 5.94753957819194 -0.195019594393671 -3.66391651332378 7.98024178482592 -9.42714316770434 -3.19942227564752 -9.43764885421842 -7.5642189476639 4.33096994180232 -1.96141936350614 6.32328098174185
9.55838647205383 7.23248879890889 5.33568379003555 3.98117586039007 4.54590276349336 -3.4404964139685 1.55155365820974 -6.99577452149242 5.53198270499706 -6.90722725819796 -2.49275731388479 1.25554851256311 0.0358397467061877 -7.01747831888497 7.62690708041191 0.86149693466723 -4.5197670487687 2.52735815476626 -3.3389882883057 8.07924391701818 2.4042216129601 -9.88854944705963 -8.09978503733873 -7.14991461019963 -5.25780248455703 4.02060294989496 -5.04665333777666 -4.57013849169016 5.22092655301094 -6.05785234365612 7.82515851315111 -9.23360181506723 4.86530391965061 9.42366968840361 -7.13544470258057 -6.4617237681523 0.931924139149487 4.30565799120814 9.47523749433458 -4.08802868332714 -9.78747345041484 0.283332653343678 7.79048881493509 4.0223171794787 2.76993388775736 7.60811214800924 1.86676149256527 -9.7525543300435 2.18599308747798 -8.08628441765904
-3.51952421944588 4.28504290990531 8.61207518260926 9.77720545139164 0.939149339683354 -0.628847158513963 0.00222533941268921 7.63308991678059 5.8560139592737 9.2279945872724 -5.60212631709874 0.76616098638624 -6.44173375330865 4.65351944323629 7.85463955719024 6.34816989302635 8.66805540397763 -8.0376067198813 -7.77427118737251 -6.31367240101099 2.18463614117354 -7.15086521580815 -6.67409110814333 -9.86726819071919 9.45428390521556 3.60740896780044 0.323741286993027 -8.04259806405753 0.0700151966884732 -7.28688607923687 -1.83324989397079 -8.06954816449434 -8.73209242708981 6.75402615219355 2.98891411628574 9.19000203721225 -8.62541691400111 -0.0292743230238557 -2.90678967256099 5.28059070929885 7.13639039546251 -4.44509324617684 8.81473212037235 -6.12665295600891 -6.82509985286742 -6.0781199298799 -3.94522265065461 8.26565670315176 -2.73975274991244 7.5245662080124
